# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Mar  7 09:26:46 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
#
pl_name,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim
K2-329 b,12.45512250000,0.00000310000,-0.00000310000,0,0.77400000,0.02600000,-0.02400000,0,0.26000000,0.02000000,-0.02200000,0,45.7000,2.2000,-1.6000,0,650.00,53.00,-70.00,0,5282.00,40.00,-39.00,0,0.901000,0.048000,-0.049000,0,0.0980,0.0650,-0.0700,0
K2-33 b,5.42486500000,0.00003500000,-0.00003100000,0,0.44963868,0.03033277,-0.03300919,0,3.70000000,,,1,,,,,850.00,50.00,-50.00,0,3540.00,70.00,-70.00,0,0.560000,0.090000,-0.090000,0,,,,
K2-330 b,13.77479800000,0.00002800000,-0.00002800000,0,0.24712327,0.01248998,-0.00802928,0,0.02550000,,,0,114.9290,,,0,969.00,9.00,-9.00,0,6232.00,33.00,-39.00,0,1.230000,0.020000,-0.020000,0,-0.0300,0.0300,-0.0300,0
K2-331 b,9.39897700000,0.00150600000,-0.00134800000,0,0.15969338,0.01248998,-0.00892142,0,0.01210000,,,0,,,,,909.00,14.00,-14.00,0,5994.00,93.00,-91.00,0,1.100000,0.030000,-0.040000,0,0.0800,0.0800,-0.0800,0
K2-331 c,22.99659100000,0.00184800000,-0.00185900000,0,0.24266256,0.01248998,-0.00892142,0,0.02470000,,,0,,,,,673.00,12.00,-11.00,0,5994.00,93.00,-91.00,0,1.100000,0.030000,-0.040000,0,0.0800,0.0800,-0.0800,0
K2-332 b,17.70632000000,0.00006300000,-0.00006300000,0,0.19627119,0.01695069,-0.01338213,0,0.01720000,,,0,,,,,266.00,5.00,-8.00,0,3315.00,137.00,-152.00,0,0.270000,0.010000,-0.020000,0,0.0900,0.1500,-0.1700,0
K2-333 b,14.75928700000,0.00024300000,-0.00024000000,0,0.55134362,0.02497997,-0.02230354,0,0.09950000,,,0,102.1266,,,0,826.00,14.00,-17.00,0,5880.00,85.00,-82.00,0,1.060000,0.040000,-0.040000,0,0.0700,0.0700,-0.0700,0
K2-334 b,5.11398100000,0.00006100000,-0.00006200000,0,0.50406011,0.03211710,-0.02497997,0,0.08540000,,,0,832.2294,,,0,1380.00,34.00,-30.00,0,6502.00,132.00,-130.00,0,1.360000,0.050000,-0.050000,0,0.1700,0.1000,-0.1000,0
K2-335 b,12.28321100000,0.00005100000,-0.00005100000,0,0.19716333,0.01605855,-0.01248998,0,0.01740000,,,0,,,,,949.00,21.00,-26.00,0,6222.00,96.00,-91.00,0,1.230000,0.040000,-0.040000,0,0.1000,0.0500,-0.0500,0
K2-336 b,21.19473300000,0.00010800000,-0.00010700000,0,0.10884130,0.00802928,-0.00446071,0,0.00624000,,,0,,,,,569.00,15.00,-22.00,0,5424.00,192.00,-144.00,0,0.860000,0.030000,-0.050000,0,-0.1700,0.1600,-0.2000,0
K2-337 b,16.27356300000,0.00005400000,-0.00005300000,0,0.23374115,0.01695069,-0.01248998,0,0.02320000,,,0,,,,,850.00,19.00,-18.00,0,5869.00,88.00,-81.00,0,0.940000,0.040000,-0.030000,0,-0.2700,0.0600,-0.0600,0
K2-338 b,3.85061400000,0.00001200000,-0.00001200000,0,0.09189060,0.00981356,-0.00446071,0,0.00340000,,,0,,,,,783.00,12.00,-14.00,0,4558.00,91.00,-81.00,0,0.660000,0.020000,-0.020000,0,-0.2300,0.1200,-0.1300,0
K2-339 b,19.50742800000,0.00011600000,-0.00011300000,0,0.17129122,0.01695069,-0.01070570,0,0.01370000,,,0,,,,,508.00,12.00,-12.00,0,4857.00,86.00,-84.00,0,0.740000,0.040000,-0.030000,0,-0.1100,0.1400,-0.1400,0
K2-34 b,2.99563480000,0.00000020000,-0.00000020000,0,1.22669495,0.05174422,-0.05263637,0,1.69800000,0.06100000,-0.05000000,0,963.5660,,,0,1687.00,24.00,-25.00,0,6168.00,46.00,-76.00,0,1.160000,0.040000,-0.040000,0,0.0100,0.0300,-0.0400,0
K2-340 b,29.74045100000,0.00016900000,-0.00016100000,0,0.29975964,0.03925424,-0.02854854,0,0.03540000,,,0,,,,,606.00,31.00,-36.00,0,5532.00,90.00,-90.00,0,0.930000,0.040000,-0.040000,0,0.0800,0.1300,-0.1400,0
K2-341 b,36.55255100000,0.00012700000,-0.00012200000,0,0.28637751,0.02230354,-0.01695069,0,0.03270000,,,0,,,,,598.00,16.00,-15.00,0,5817.00,45.00,-48.00,0,0.980000,0.070000,-0.070000,0,-0.0500,0.1800,-0.1800,0
K2-342 b,11.56105200000,0.00069000000,-0.00066800000,0,0.18110478,0.01159784,-0.00802928,0,0.01500000,,,0,,,,,861.00,14.00,-15.00,0,5920.00,104.00,-104.00,0,1.010000,0.050000,-0.050000,0,-0.0600,0.0800,-0.0900,0
K2-343 b,2.78717400000,0.00000400000,-0.00000400000,0,0.14720339,0.01427427,-0.00713713,0,0.01060000,,,0,,,,,653.00,10.00,-12.00,0,3804.00,93.00,-74.00,0,0.490000,0.010000,-0.010000,0,-0.1000,0.1800,-0.2500,0
K2-343 c,7.67697200000,0.00001200000,-0.00001200000,0,0.18021264,0.00892142,-0.00624499,0,0.01490000,,,0,,,,,465.00,7.00,-7.00,0,3804.00,93.00,-74.00,0,0.490000,0.010000,-0.010000,0,-0.1000,0.1800,-0.2500,0
K2-344 b,3.35585000000,0.00009100000,-0.00009300000,0,0.14185054,0.00892142,-0.00446071,0,0.00993000,,,0,37.2966,,,0,722.00,7.00,-10.00,0,4374.00,38.00,-34.00,0,0.510000,0.010000,-0.010000,0,-0.9500,0.0200,-0.0200,0
K2-345 b,10.36743700000,0.00002000000,-0.00001900000,0,0.18824192,0.01784284,-0.00802928,0,0.01600000,,,0,,,,,437.00,4.00,-5.00,0,3779.00,30.00,-26.00,0,0.560000,0.010000,-0.010000,0,0.2600,0.0700,-0.0700,0
K2-346 b,26.20144600000,0.00333100000,-0.00312400000,0,0.20162404,0.01695069,-0.00892142,0,0.01800000,,,0,8.8138,,,0,450.00,5.00,-5.00,0,4801.00,49.00,-49.00,0,0.710000,0.020000,-0.020000,0,-0.1800,0.0800,-0.0800,0
K2-347 b,7.18725700000,0.00002000000,-0.00002100000,0,0.21500617,0.00981356,-0.00892142,0,0.02010000,,,0,,,,,640.00,20.00,-21.00,0,4599.00,178.00,-152.00,0,0.660000,0.030000,-0.030000,0,-0.2600,0.1700,-0.2100,0
K2-348 b,4.68841800000,0.00011900000,-0.00011700000,0,0.29083822,0.01962712,-0.00981356,0,0.03360000,,,0,133.0830,,,0,908.00,12.00,-11.00,0,5077.00,40.00,-39.00,0,0.830000,0.020000,-0.010000,0,0.1300,0.0500,-0.0500,0
K2-348 c,12.55017100000,0.00101800000,-0.00105700000,0,0.23820186,0.02051926,-0.00981356,0,0.02390000,,,0,,,,,655.00,7.00,-9.00,0,5077.00,40.00,-39.00,0,0.830000,0.020000,-0.010000,0,0.1300,0.0500,-0.0500,0
K2-349 b,9.03217800000,0.00087400000,-0.00087400000,0,0.12311557,0.00892142,-0.00624499,0,0.00780000,,,0,,,,,518.00,5.00,-4.00,0,4385.00,29.00,-31.00,0,0.540000,0.010000,-0.010000,0,-0.6600,0.0400,-0.0400,0
K2-35 b,2.39996400000,0.00019800000,-0.00020400000,0,0.11776251,0.00713712,-0.00713712,0,0.00724000,,,0,211.0000,37.4000,-32.5000,0,979.00,29.00,-29.00,0,4402.71,95.55,-93.27,0,0.701968,0.070197,-0.070197,0,0.0400,0.0400,-0.0400,0
K2-35 c,5.60835200000,0.00033500000,-0.00033800000,0,0.17218307,0.01159782,-0.00981354,0,0.01380000,,,0,68.0000,12.1000,-10.5000,0,766.00,14.00,-14.00,0,4402.71,95.55,-93.27,0,0.701968,0.070197,-0.070197,0,0.0400,0.0400,-0.0400,0
K2-350 b,4.16387300000,0.00002200000,-0.00002300000,0,0.13738983,0.01338213,-0.00981356,0,0.00940000,,,0,,,,,1158.00,29.00,-34.00,0,5789.00,46.00,-50.00,0,0.980000,0.020000,-0.020000,0,-0.0200,0.0300,-0.0300,0
K2-350 c,19.99194400000,0.00012300000,-0.00019400000,0,0.24444685,0.02230354,-0.01605855,0,0.02500000,,,0,,,,,687.00,16.00,-18.00,0,5789.00,46.00,-50.00,0,0.980000,0.020000,-0.020000,0,-0.0200,0.0300,-0.0300,0
K2-351 b,7.80616400000,0.00067300000,-0.00062300000,0,0.22660401,0.02230354,-0.01695069,0,0.02200000,,,0,,,,,934.00,28.00,-32.00,0,5769.00,39.00,-37.00,0,1.020000,0.020000,-0.020000,0,0.0800,0.0200,-0.0200,0
K2-352 b,3.66591200000,0.00027300000,-0.00029500000,0,0.12222342,0.00892142,-0.00624499,0,0.00771000,,,0,,,,,1160.00,16.00,-15.00,0,5791.00,81.00,-81.00,0,0.980000,0.040000,-0.040000,0,-0.0500,0.0700,-0.0700,0
K2-352 c,8.23488500000,0.00050800000,-0.00047500000,0,0.17129122,0.01159784,-0.00624499,0,0.01370000,,,0,,,,,885.00,12.00,-14.00,0,5791.00,81.00,-81.00,0,0.980000,0.040000,-0.040000,0,-0.0500,0.0700,-0.0700,0
K2-352 d,14.87138700000,0.00091600000,-0.00093600000,0,0.19894762,0.01159784,-0.00802928,0,0.01760000,,,0,,,,,727.00,10.00,-10.00,0,5791.00,81.00,-81.00,0,0.980000,0.040000,-0.040000,0,-0.0500,0.0700,-0.0700,0
K2-353 b,15.46680500000,0.00057200000,-0.00056500000,0,0.49513869,0.01962712,-0.01784284,0,0.08290000,,,0,33.0649,,,0,735.00,13.00,-14.00,0,5698.00,55.00,-55.00,0,0.870000,0.020000,-0.020000,0,-0.2100,0.0400,-0.0400,0
K2-354 b,3.79330600000,0.00032400000,-0.00034300000,0,0.13917412,0.00713713,-0.00713713,0,0.00961000,,,0,,,,,543.00,8.00,-9.00,0,3669.00,88.00,-82.00,0,0.430000,0.010000,-0.010000,0,-0.0400,0.2000,-0.2400,0
K2-355 b,5.73856470000,0.00139390000,-0.00110480000,0,0.20073190,0.01962712,-0.01427427,0,0.01790000,,,0,,,,,1066.00,190.00,-77.00,0,5790.00,177.00,-147.00,0,0.960000,0.050000,-0.060000,0,-0.1200,0.1500,-0.1800,0
K2-356 b,21.02673660000,0.00369120000,-0.00389930000,0,0.20430047,0.01338213,-0.01070570,0,0.01840000,,,0,,,,,624.00,0.00,-37.00,0,5568.00,178.00,-150.00,0,0.900000,0.050000,-0.060000,0,-0.1100,0.1500,-0.1700,0
K2-357 b,16.34886370000,0.00138110000,-0.00140220000,0,0.33187674,0.02051926,-0.01873498,0,0.04200000,,,0,,,,,735.00,8.00,-39.00,0,5794.00,210.00,-169.00,0,0.980000,0.070000,-0.070000,0,-0.0200,0.1400,-0.1600,0
K2-358 b,11.25102850000,0.00181880000,-0.00178920000,0,0.23909400,0.01516641,-0.01248998,0,0.02410000,,,0,,,,,888.00,0.00,-47.00,0,5650.00,193.00,-152.00,0,0.930000,0.060000,-0.060000,0,-0.0700,0.1500,-0.1600,0
K2-36 b,1.42261400000,0.00003800000,-0.00003800000,0,0.12757627,0.00713713,-0.00713713,0,0.01352931,0.00440489,-0.00440489,0,519.0000,20.0000,-20.0000,0,1328.00,12.00,-12.00,0,4916.00,37.00,-37.00,0,0.790000,0.010000,-0.010000,0,-0.0470,0.0380,-0.0380,0
K2-36 c,5.34088800000,0.00008600000,-0.00008600000,0,0.28548537,0.02676425,-0.02676425,0,0.02485618,0.00880979,-0.00880979,0,89.0000,3.4000,-3.4000,0,854.00,8.00,-8.00,0,4916.00,37.00,-37.00,0,0.790000,0.010000,-0.010000,0,-0.0470,0.0380,-0.0380,0
K2-360 c,9.79692000000,0.02961000000,-0.02961000000,0,0.35900000,,,0,0.04791894,0.00572636,-0.00572636,0,115.0000,5.0000,-5.0000,0,912.00,18.00,-18.00,0,5679.00,60.00,-39.00,0,0.958000,0.048000,-0.048000,0,0.0100,0.1000,-0.1000,0
K2-365 b,23.44817200000,0.00076600000,-0.00099600000,0,0.25925640,0.01739676,-0.01570170,0,0.02760000,,,0,,,,,,,,,5561.00,138.00,-138.00,0,0.823000,0.369000,-0.250000,0,-0.0210,0.2350,-0.2350,0
K2-366 b,15.93703900000,0.00079600000,-0.00114400000,0,0.21045625,0.01668305,-0.01489877,0,0.01940000,,,0,,,,,,,,,5601.00,138.00,-138.00,0,0.825000,0.366000,-0.255000,0,-0.2160,0.2350,-0.2350,0
K2-367 b,20.64509900000,0.00099500000,-0.00137500000,0,0.21527381,0.02007319,-0.01748598,0,0.02020000,,,0,,,,,,,,,4348.00,128.00,-128.00,0,0.756000,0.231000,-0.347000,0,-0.3510,0.2350,-0.2350,0
K2-368 b,5.02559800000,0.00028700000,-0.00034200000,0,0.11883329,0.00954592,-0.00892142,0,0.00735000,,,0,,,,,,,,,4663.00,138.00,-138.00,0,0.746000,0.334000,-0.232000,0,-0.2500,0.2350,-0.2350,0
K2-368 c,9.66018600000,0.00116400000,-0.00116900000,0,0.12142050,0.01017042,-0.00945670,0,0.00762000,,,0,,,,,,,,,4663.00,138.00,-138.00,0,0.746000,0.334000,-0.232000,0,-0.2500,0.2350,-0.2350,0
K2-368 d,20.20108500000,0.00235400000,-0.00273600000,0,0.17378922,0.01356056,-0.01275763,0,0.01400000,,,0,,,,,,,,,4663.00,138.00,-138.00,0,0.746000,0.334000,-0.232000,0,-0.2500,0.2350,-0.2350,0
K2-369 b,5.76161200000,0.00084600000,-0.00071400000,0,0.11713822,0.00901063,-0.00847535,0,0.00717000,,,0,,,,,,,,,5682.00,138.00,-138.00,0,0.735000,0.334000,-0.224000,0,-0.2340,0.2350,-0.2350,0
K2-37 b,4.44340000000,0.00032000000,-0.00032000000,0,0.12400771,0.00892142,-0.00446071,0,0.00790000,,,0,193.0000,23.0000,-21.0000,0,949.00,27.00,-27.00,0,5352.00,100.00,-100.00,0,0.840000,0.030000,-0.030000,0,-0.0800,0.0460,-0.0460,0
K2-37 c,6.42966000000,0.00018000000,-0.00018000000,0,0.21500617,0.01338213,-0.00535285,0,0.02010000,,,0,118.0000,14.0000,-13.0000,0,839.00,24.00,-24.00,0,5352.00,100.00,-100.00,0,0.840000,0.030000,-0.030000,0,-0.0800,0.0460,-0.0460,0
K2-37 d,14.09229000000,0.00055000000,-0.00055000000,0,0.20608475,0.01873498,-0.00624499,0,0.03932940,0.01950738,-0.01919275,0,41.3000,4.9000,-4.5000,0,646.00,18.00,-18.00,0,5352.00,100.00,-100.00,0,0.840000,0.030000,-0.030000,0,-0.0800,0.0460,-0.0460,0
K2-370 b,2.14084000000,0.00003600000,-0.00003800000,0,0.28610987,0.01998398,-0.04888937,0,0.03270000,,,0,428.2050,,,0,1267.00,,,0,5377.00,138.00,-138.00,0,0.984000,0.428000,-0.303000,0,0.0180,0.2350,-0.2350,0
K2-371 b,3.11490500000,0.00000900000,-0.00000900000,0,1.16192546,0.08216626,-0.07743791,0,,,,,198.0922,,,0,956.83,,,0,4925.00,138.00,-138.00,0,0.958000,0.440000,-0.298000,0,-0.1070,0.2350,-0.2350,0
K2-372 b,9.84407700000,0.00056500000,-0.00057500000,0,0.26273575,0.00686949,-0.00669106,0,0.02830000,,,0,,,,,,,,,5479.00,27.00,-27.00,0,0.847000,0.101000,-0.088000,0,-0.0640,0.0250,-0.0250,0
K2-373 b,11.02066000000,0.00143100000,-0.00136800000,0,0.18387042,0.01311448,-0.01248998,0,0.01540000,,,0,,,,,,,,,6138.00,138.00,-138.00,0,1.158000,0.499000,-0.349000,0,0.0490,0.2350,-0.2350,0
K2-374 b,4.52195300000,0.00032000000,-0.00040900000,0,0.14211819,0.00544206,-0.00517442,0,0.00996000,,,0,,,,,,,,,5789.00,21.00,-21.00,0,0.731000,0.067000,-0.061000,0,-0.2920,0.0200,-0.0200,0
K2-374 c,16.43445000000,0.00237800000,-0.00270200000,0,0.19743098,0.00811849,-0.00767242,0,0.01740000,,,0,,,,,,,,,5789.00,21.00,-21.00,0,0.731000,0.067000,-0.061000,0,-0.2920,0.0200,-0.0200,0
K2-375 b,14.45389500000,0.00477300000,-0.00417500000,0,0.20010740,0.01659384,-0.01552327,0,0.01780000,,,0,,,,,,,,,5822.00,138.00,-138.00,0,1.119000,0.492000,-0.344000,0,-0.0910,0.2350,-0.2350,0
K2-376 b,5.77647500000,0.00026100000,-0.00023700000,0,0.15487581,0.01115177,-0.01061649,0,0.01150000,,,0,,,,,,,,,5937.00,138.00,-138.00,0,0.908000,0.394000,-0.281000,0,-0.1760,0.2350,-0.2350,0
K2-377 b,12.83223500000,0.00155400000,-0.00161600000,0,0.15103960,0.01302527,-0.01177627,0,0.01100000,,,0,,,,,,,,,4200.00,138.00,-138.00,0,0.821000,0.371000,-0.258000,0,-0.0080,0.2350,-0.2350,0
K2-378 b,2.06043800000,0.00011800000,-0.00007400000,0,0.25693683,0.02408783,-0.02051926,0,0.02720000,,,0,,,,,,,,,4823.00,138.00,-138.00,0,0.923000,0.425000,-0.291000,0,-0.2060,0.2350,-0.2350,0
K2-379 b,8.77724700000,0.00062500000,-0.00061100000,0,0.19457612,0.03238475,-0.01766441,0,0.01700000,,,0,,,,,,,,,4603.00,138.00,-138.00,0,0.856000,0.375000,-0.265000,0,-0.0450,0.2350,-0.2350,0
K2-38 b,4.01593000000,0.00050000000,-0.00050000000,0,0.13738983,0.01248998,-0.01248998,0,0.02296837,0.00346099,-0.00314635,0,426.0000,67.0000,-60.0000,0,1266.00,44.00,-50.00,0,5731.00,66.00,-66.00,0,1.030000,0.040000,-0.020000,0,0.2600,0.0500,-0.0500,0
K2-38 c,10.56103000000,0.00090000000,-0.00090000000,0,0.20430047,0.02319569,-0.02319569,0,0.02611472,0.00409026,-0.00409026,0,117.0000,18.0000,-16.0000,0,916.00,32.00,-37.00,0,5731.00,66.00,-66.00,0,1.030000,0.040000,-0.020000,0,0.2600,0.0500,-0.0500,0
K2-380 b,9.40131200000,0.00046900000,-0.00050600000,0,0.24346549,0.01659384,-0.01570170,0,0.02480000,,,0,,,,,,,,,5911.00,138.00,-138.00,0,0.993000,0.416000,-0.302000,0,-0.0490,0.2350,-0.2350,0
K2-381 b,7.93893340000,0.00059600000,-0.00059200000,0,0.09590524,0.01266841,-0.00927827,0,0.00396000,,,0,,,,,,,,,4473.00,138.00,-138.00,0,0.754000,0.337000,-0.239000,0,-0.2440,0.2350,-0.2350,0
K2-381 c,16.03465600000,0.00184400000,-0.00157200000,0,0.17842836,0.01641541,-0.01320370,0,0.01470000,,,0,,,,,,,,,4473.00,138.00,-138.00,0,0.754000,0.337000,-0.239000,0,-0.2440,0.2350,-0.2350,0
K2-381 d,26.80302300000,0.00277500000,-0.00304800000,0,0.15068275,0.01605855,-0.01240077,0,0.01100000,,,0,,,,,,,,,4473.00,138.00,-138.00,0,0.754000,0.337000,-0.239000,0,-0.2440,0.2350,-0.2350,0
K2-382 b,21.70015600000,0.00202100000,-0.00191500000,0,0.18485178,0.01356056,-0.01186549,0,0.01560000,,,0,,,,,,,,,5452.00,138.00,-138.00,0,0.922000,0.401000,-0.284000,0,-0.0270,0.2350,-0.2350,0
K2-383 b,1.86596200000,0.00008500000,-0.00006800000,0,0.13953097,0.01052727,-0.00945670,0,0.00965000,,,0,,,,,,,,,5129.00,138.00,-138.00,0,1.061000,0.459000,-0.327000,0,0.1870,0.2350,-0.2350,0
K2-384 b,2.23152700000,0.00019400000,-0.00032500000,0,0.09599446,0.02069769,-0.00535285,0,0.00398000,,,0,,,,,,,,,3623.00,138.00,-138.00,0,0.330000,0.009000,-0.009000,0,0.0680,0.1980,-0.1980,0
K2-384 c,4.19476600000,0.00030900000,-0.00018900000,0,0.10625409,0.00472835,-0.00669106,0,0.00572000,,,0,,,,,,,,,3623.00,138.00,-138.00,0,0.330000,0.009000,-0.009000,0,0.0680,0.1980,-0.1980,0
K2-384 d,6.67958200000,0.00071900000,-0.00049800000,0,0.12418614,0.01052727,-0.00669106,0,0.00792000,,,0,,,,,,,,,3623.00,138.00,-138.00,0,0.330000,0.009000,-0.009000,0,0.0680,0.1980,-0.1980,0
K2-384 e,9.71504300000,0.00100300000,-0.00073900000,0,0.11999307,0.01240077,-0.00731556,0,0.00747000,,,0,,,,,,,,,3623.00,138.00,-138.00,0,0.330000,0.009000,-0.009000,0,0.0680,0.1980,-0.1980,0
K2-384 f,13.62749000000,0.00034200000,-0.00057400000,0,0.19823390,0.00811849,-0.00731556,0,0.01750000,,,0,,,,,,,,,3623.00,138.00,-138.00,0,0.330000,0.009000,-0.009000,0,0.0680,0.1980,-0.1980,0
K2-385 b,2.38086700000,0.00016100000,-0.00021600000,0,0.13730062,0.01293606,-0.01124099,0,0.00939000,,,0,,,,,,,,,4844.00,138.00,-138.00,0,0.927000,0.412000,-0.286000,0,-0.2240,0.2350,-0.2350,0
K2-386 b,7.47322300000,0.00037400000,-0.00031200000,0,0.20697689,0.00633421,-0.00597735,0,0.01890000,,,0,,,,,,,,,5749.00,22.00,-22.00,0,0.911000,0.088000,-0.083000,0,0.0740,0.0200,-0.0200,0
K2-387 b,28.73532700000,0.00099200000,-0.00099400000,0,0.65322621,0.02390940,-0.02355254,0,0.13300000,,,0,,,,,,,,,3572.00,138.00,-138.00,0,0.570000,0.051000,-0.048000,0,0.1260,0.2350,-0.2350,0
K2-388 b,6.33932000000,0.00013000000,-0.00013000000,0,0.34793529,0.01784284,-0.00892142,0,0.04550000,,,0,138.0000,17.0000,-15.0000,0,874.00,26.00,-25.00,0,5310.00,100.00,-100.00,0,0.930000,0.040000,-0.040000,0,0.2400,0.0450,-0.0450,0
K2-389 b,8.58289000000,0.00041000000,-0.00041000000,0,0.20786903,0.01070570,-0.00535285,0,0.01900000,,,0,179.0000,20.0000,-19.0000,0,932.00,25.00,-25.00,0,5773.00,100.00,-100.00,0,0.990000,0.050000,-0.050000,0,0.0380,0.0600,-0.0600,0
K2-389 c,20.85133700000,0.00280400000,-0.00298100000,0,0.18199692,0.01347134,-0.01231156,0,0.01520000,,,0,,,,,,,,,5782.00,138.00,-138.00,0,0.802000,0.357000,-0.246000,0,-0.0340,0.2350,-0.2350,0
K2-39 b,4.60543000000,0.00046000000,-0.00046000000,0,0.56000000,0.15000000,-0.15000000,0,0.09000000,0.05000000,-0.05000000,0,1356.0000,175.0000,-175.0000,0,1670.00,54.00,-54.00,0,4881.00,20.00,-20.00,0,0.660000,0.560000,-0.560000,0,0.3200,,,0
K2-390 b,3.31279200000,0.00010000000,-0.00010400000,0,0.41591650,0.02792404,-0.03060046,0,0.06170000,,,0,260.9650,,,0,1119.00,,,0,5558.00,138.00,-138.00,0,0.789000,0.351000,-0.239000,0,-0.1160,0.2350,-0.2350,0
K2-391 b,4.62265400000,0.00022300000,-0.00025200000,0,0.12231264,0.02533683,-0.01677227,0,0.00772000,,,0,,,,,,,,,5543.00,138.00,-138.00,0,0.757000,0.341000,-0.240000,0,-0.5430,0.2780,-0.2780,0
K2-392 b,15.39872300000,0.00242200000,-0.00193000000,0,0.16504623,0.01436348,-0.01373898,0,0.01280000,,,0,,,,,,,,,5726.00,138.00,-138.00,0,0.841000,0.370000,-0.258000,0,-0.2380,0.2350,-0.2350,0
K2-393 b,10.41318100000,0.00093200000,-0.00069700000,0,0.20983175,0.01561248,-0.01489877,0,0.01930000,,,0,,,,,,,,,5678.00,138.00,-138.00,0,0.881000,0.381000,-0.269000,0,0.0760,0.2350,-0.2350,0
K2-394 b,5.09571700000,0.00011500000,-0.00011500000,0,0.15095039,0.01213313,-0.01124099,0,0.01100000,,,0,28.5068,,,0,643.00,,,0,4938.00,138.00,-138.00,0,0.478000,0.214000,-0.147000,0,-0.3880,0.2350,-0.2350,0
K2-395 b,4.80335200000,0.00035700000,-0.00046600000,0,0.23168922,0.01712912,-0.01588012,0,0.02280000,,,0,,,,,,,,,5007.00,138.00,-138.00,0,0.952000,0.421000,-0.293000,0,-0.0330,0.2350,-0.2350,0
K2-395 c,8.49128200000,0.00033500000,-0.00030400000,0,0.30288213,0.02497997,-0.02292804,0,0.03600000,,,0,,,,,,,,,5007.00,138.00,-138.00,0,0.952000,0.421000,-0.293000,0,-0.0330,0.2350,-0.2350,0
K2-396 b,0.67386200000,0.00001600000,-0.00001900000,0,0.14086919,0.01017042,-0.00918906,0,0.00981000,,,0,,,,,,,,,5236.00,138.00,-138.00,0,0.954000,0.429000,-0.293000,0,0.2370,0.2350,-0.2350,0
K2-396 c,25.76051000000,0.00199900000,-0.00188700000,0,0.27870509,0.01588012,-0.00999199,0,0.03120000,,,0,,,,,,,,,5236.00,138.00,-138.00,0,0.954000,0.429000,-0.293000,0,0.2370,0.2350,-0.2350,0
K2-397 b,3.57232600000,0.00018000000,-0.00015500000,0,0.21563067,0.01668305,-0.01632619,0,0.02020000,,,0,,,,,,,,,5387.00,138.00,-138.00,0,0.937000,0.406000,-0.285000,0,0.1100,0.2350,-0.2350,0
